,marketing_score,competition_index,customer_satisfaction,purchasing_power_index,weather_condition,tech_event,5g_phase,store_traffic,public_transport,city,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue
2019-05-27,86.03,12.15,68.29,102.94,Bad,None,Pre-5G,0.21,Good,Strasbourg,47053.66,22629.37,16188.11
2019-05-28,85.93,11.89,68.29,102.87,Bad,None,Pre-5G,-0.26,Hub,Strasbourg,44303.72,25395.78,12068.02
2019-05-29,85.83,11.65,68.29,102.8,Moderate,None,Pre-5G,0.16,Hub,Strasbourg,49315.31,29626.76,15788.62
2019-05-30,85.72,11.41,68.29,102.73,Bad,None,Pre-5G,-0.02,Limited,Strasbourg,47772.61,21090.67,17121.2
2019-05-31,85.62,11.18,68.3,102.65,Good,None,Pre-5G,-0.27,Hub,Strasbourg,62688.42,29995.36,21520.27
2019-06-01,85.51,10.97,68.3,102.58,Good,None,Pre-5G,0.21,Good,Strasbourg,67335.18,39801.76,
2019-06-02,85.4,10.76,68.3,102.51,Good,None,Pre-5G,0.02,Hub,Strasbourg,69409.24,36643.84,21667.95
2019-06-03,85.3,10.57,68.3,102.43,Good,None,Pre-5G,0.82,Hub,Strasbourg,46683.62,26942.2,19363.06
2019-06-04,85.19,10.39,68.31,102.36,Good,None,Pre-5G,-0.89,Hub,Strasbourg,60702.69,25959.58,13634.12
2019-06-05,85.07,10.22,68.31,102.28,Good,None,Pre-5G,0.1,Limited,Strasbourg,63594.17,27993.84,17463.16
2019-06-06,84.96,10.07,68.31,102.2,Good,None,Pre-5G,0.38,Hub,Strasbourg,76126.39,31066.43,15121.3
2019-06-07,84.85,9.94,68.31,102.13,Good,None,Pre-5G,-0.13,Hub,Strasbourg,55781.34,33836.22,13815.62
2019-06-08,84.73,9.82,68.31,102.05,Good,None,Pre-5G,-0.52,Poor,Strasbourg,71009.33,19462.17,21903.38
2019-06-09,84.62,9.72,68.32,101.97,Good,None,Pre-5G,0.26,Hub,Strasbourg,,17519.51,20547.26
2019-06-10,84.5,9.64,68.32,101.89,Good,None,Pre-5G,0.32,Hub,Strasbourg,58754.89,28176.4,
2019-06-11,84.38,9.57,68.32,101.81,Good,None,Pre-5G,0.99,Limited,Strasbourg,55053.03,24967.05,17577.6
2019-06-12,84.26,9.53,68.32,101.73,Good,None,Pre-5G,0.34,Hub,Strasbourg,54829.82,28270.45,14901.94
2019-06-13,84.14,9.5,68.33,101.65,Moderate,None,Pre-5G,0.03,Hub,Strasbourg,55008.1,22548.01,16631.9
2019-06-14,84.02,9.49,68.33,101.57,Good,None,Pre-5G,-0.27,Poor,Strasbourg,50074.37,29900.23,18138.95
2019-06-15,83.9,9.5,68.33,101.48,Good,None,Pre-5G,-0.27,Hub,Strasbourg,66471.7,36342.04,19631.16
2019-06-16,83.78,9.53,68.33,101.4,Good,None,Pre-5G,-0.09,Hub,Strasbourg,73454.48,28639.77,18830.15
2019-06-17,83.65,9.57,68.33,101.32,Good,None,Pre-5G,0.42,Hub,Strasbourg,45659.19,25418.96,16941.13
2019-06-18,83.53,9.64,68.34,101.24,Good,None,Pre-5G,0.27,Hub,Strasbourg,46115.52,28138.25,16390.67
2019-06-19,83.4,9.72,68.34,101.15,Moderate,None,Pre-5G,-0.43,Poor,Strasbourg,46757.77,25263.86,14529.17
2019-06-20,83.28,9.82,68.34,101.07,Good,None,Pre-5G,0.06,Hub,Strasbourg,54803.61,27473.17,18334.31
2019-06-21,83.15,9.94,68.34,100.98,Good,None,Pre-5G,2.32,Poor,Strasbourg,56633.48,29865.36,14728.9
2019-06-22,83.03,10.07,68.35,100.9,Moderate,None,Pre-5G,-0.39,Hub,Strasbourg,73651.23,,18944.52
2019-06-23,82.9,10.22,68.35,100.81,Moderate,None,Pre-5G,0.18,Good,Strasbourg,56806.42,,16590.78
2019-06-24,82.77,10.39,68.35,100.73,Good,None,Pre-5G,1.1,Hub,Strasbourg,50563.09,26837.3,16733.77
2019-06-25,82.64,10.57,68.35,,Moderate,None,Pre-5G,0.22,Hub,Strasbourg,48477.38,24136.8,13735.86
2019-06-26,82.52,10.76,68.35,100.56,Good,None,Pre-5G,-0.24,Poor,Strasbourg,48761.57,29878.0,13706.97
2019-06-27,82.39,10.97,68.36,100.47,Good,None,Pre-5G,0.82,Good,Strasbourg,52685.32,26576.64,15336.58
2019-06-28,82.26,11.18,68.36,100.39,Moderate,None,Pre-5G,0.75,Hub,Strasbourg,41765.22,19600.4,11152.56
2019-06-29,,11.41,68.36,100.3,Good,,Pre-5G,0.4,Hub,Strasbourg,52414.6,27719.15,21203.61
2019-06-30,82.0,11.65,68.36,100.22,Moderate,None,Pre-5G,1.19,Good,Strasbourg,47143.19,24709.76,17931.57
2019-07-01,81.87,11.89,68.36,100.13,Moderate,None,Pre-5G,0.99,Limited,Strasbourg,46984.46,19504.7,13431.52
2019-07-02,81.74,12.15,68.37,100.04,Moderate,None,Pre-5G,0.48,Limited,Strasbourg,43426.11,19755.57,12884.12
2019-07-03,81.61,12.4,68.37,99.96,Good,None,Pre-5G,-0.46,Poor,Strasbourg,55319.71,25797.17,13778.34
2019-07-04,81.48,12.67,68.37,99.87,Moderate,None,Pre-5G,1.07,Poor,Strasbourg,45269.65,23737.92,15906.59
2019-07-05,,12.93,68.37,99.78,Moderate,None,Pre-5G,0.51,Hub,Strasbourg,42698.43,25811.97,13698.41
2019-07-06,81.21,13.2,68.38,99.7,Good,None,Pre-5G,1.03,Hub,Strasbourg,60539.97,27077.76,16971.73
2019-07-07,81.08,13.47,68.38,99.61,Good,None,Pre-5G,-0.25,Poor,Strasbourg,60823.73,30838.07,16177.45
2019-07-08,80.95,13.74,68.38,99.53,Good,None,Pre-5G,0.25,Hub,Strasbourg,47870.69,21327.57,12730.87
2019-07-09,80.82,,68.38,99.44,Moderate,None,Pre-5G,-1.12,Hub,Strasbourg,40040.48,21853.27,12014.41
2019-07-10,80.69,14.26,68.38,99.36,Moderate,None,Pre-5G,0.1,Good,Strasbourg,34579.03,21416.28,12654.61
2019-07-11,80.56,14.52,68.39,99.27,Moderate,None,Pre-5G,-0.27,Hub,Strasbourg,39548.06,26481.74,15082.5
2019-07-12,80.43,14.77,68.39,99.19,Good,None,Pre-5G,0.5,Hub,Strasbourg,60813.54,23483.27,14080.75
2019-07-13,80.3,15.02,68.39,99.1,Moderate,None,Pre-5G,1.07,Hub,Strasbourg,49736.2,27491.01,13668.65
2019-07-14,80.17,15.26,68.39,99.02,Good,None,Pre-5G,0.43,Poor,Strasbourg,53017.96,28700.18,17048.76
2019-07-15,80.05,15.48,68.4,98.93,Good,None,Pre-5G,0.82,Hub,Strasbourg,43880.76,23849.65,11103.45
2019-07-16,79.92,15.7,68.4,98.85,Good,None,Pre-5G,-0.49,Poor,Strasbourg,37538.34,19568.39,14895.02
2019-07-17,79.79,15.91,68.4,98.76,Good,None,Pre-5G,-0.55,Limited,Strasbourg,36715.41,24718.66,14059.69
2019-07-18,79.66,16.1,68.4,98.68,Good,None,,-0.34,Limited,Strasbourg,39103.14,19005.85,
2019-07-19,79.53,16.28,68.4,98.6,Moderate,None,Pre-5G,0.14,Limited,Strasbourg,47645.09,28828.52,12881.19
2019-07-20,79.41,16.44,68.41,98.52,Moderate,None,Pre-5G,0.96,Hub,Strasbourg,49672.8,34498.29,14078.92
2019-07-21,79.28,16.59,68.41,98.43,Moderate,None,Pre-5G,0.03,Hub,Strasbourg,52749.07,23860.94,11991.02
2019-07-22,79.16,16.73,68.41,98.35,Good,None,,-0.04,Hub,Strasbourg,42377.08,23380.32,10750.24
2019-07-23,79.03,16.84,68.41,98.27,Moderate,None,Pre-5G,0.53,Hub,Strasbourg,,16191.13,11848.41
2019-07-24,78.91,16.95,68.42,98.19,Good,None,Pre-5G,0.09,Poor,Strasbourg,40300.26,22664.87,11300.68
2019-07-25,78.78,17.03,68.42,98.11,Moderate,None,Pre-5G,0.58,Limited,Strasbourg,45055.3,18645.09,8939.54
2019-07-26,78.66,17.09,68.42,,Good,None,Pre-5G,-0.35,Poor,Strasbourg,45213.15,25158.73,13507.17
2019-07-27,78.54,17.14,68.42,97.95,Good,None,Pre-5G,-0.83,Limited,Strasbourg,,29467.38,13393.68
2019-07-28,78.42,17.17,68.42,97.87,Good,None,Pre-5G,0.61,Good,Strasbourg,56688.13,27098.14,15723.41
2019-07-29,78.3,17.18,68.43,97.8,Good,None,Pre-5G,0.35,Poor,Strasbourg,46163.61,20105.33,13000.5
2019-07-30,78.18,17.17,68.43,97.72,Good,None,Pre-5G,0.54,Good,Strasbourg,38999.16,11921.12,12466.13
2019-07-31,78.06,17.14,68.43,97.64,Good,None,,-0.09,Hub,Strasbourg,41847.77,12168.12,12279.17
2019-08-01,77.94,17.09,68.43,97.57,Good,None,,-0.25,Hub,Strasbourg,42019.52,21764.37,12454.66
2019-08-02,77.83,17.03,68.44,97.49,Good,None,Pre-5G,0.21,Hub,Strasbourg,42483.69,22291.34,12955.83
2019-08-03,77.71,16.95,68.44,97.42,Moderate,None,Pre-5G,0.21,Hub,Strasbourg,44895.16,24727.28,14967.86
2019-08-04,77.6,16.84,68.44,97.35,Good,None,Pre-5G,0.15,Good,Strasbourg,40140.18,28859.83,15568.07
2019-08-05,77.49,16.73,68.44,97.27,Moderate,None,Pre-5G,0.5,Hub,Strasbourg,32975.81,17525.18,10920.28
2019-08-06,77.38,16.59,68.44,97.2,Good,None,Pre-5G,0.89,Good,Strasbourg,41758.15,19893.65,10499.92
2019-08-07,77.26,16.44,68.45,97.13,Good,None,Pre-5G,-0.25,Hub,Strasbourg,45122.75,21509.99,12680.98
2019-08-08,77.16,16.28,68.45,97.06,Good,None,Pre-5G,0.06,Good,Strasbourg,41997.9,21002.82,12970.36
2019-08-09,77.05,16.1,68.45,96.99,Good,None,Pre-5G,0.4,Hub,Strasbourg,54427.7,21192.3,13126.26
2019-08-10,76.94,15.91,68.45,96.92,Good,None,Pre-5G,1.35,Hub,Strasbourg,50735.12,22313.4,14580.12
2019-08-11,76.84,15.7,68.45,96.86,Good,,Pre-5G,0.11,Hub,Strasbourg,45119.71,,14850.11
2019-08-12,76.73,15.48,68.46,96.79,Good,None,Pre-5G,1.0,Hub,Strasbourg,39651.37,16511.93,10830.13
2019-08-13,76.63,15.26,68.46,96.72,Moderate,None,Pre-5G,0.18,Hub,Strasbourg,29240.5,15809.66,10014.42
2019-08-14,76.53,15.02,68.46,96.66,Good,None,Pre-5G,1.02,Hub,Strasbourg,41268.21,17468.28,11862.44
2019-08-15,76.43,14.77,68.46,96.6,Good,None,Pre-5G,1.48,Hub,Strasbourg,37150.15,23262.65,11734.83
2019-08-16,76.33,14.52,68.47,96.53,Moderate,None,Pre-5G,-0.36,Good,Strasbourg,39895.93,17733.06,11083.51
2019-08-17,76.24,14.26,68.47,96.47,Good,None,Pre-5G,0.38,Hub,Strasbourg,51599.5,21136.94,8852.09
2019-08-18,76.14,14.0,68.47,96.41,Moderate,None,Pre-5G,0.56,Hub,Strasbourg,,22736.31,8112.18
2019-08-19,76.05,13.74,68.47,96.35,Good,None,Pre-5G,-0.08,Hub,Strasbourg,37917.7,18637.89,8087.97
2019-08-20,75.96,13.47,68.47,96.29,Moderate,None,Pre-5G,-0.87,Hub,Strasbourg,25260.75,17019.42,8487.87
2019-08-21,75.87,13.2,68.48,96.24,Good,None,Pre-5G,0.27,Hub,Strasbourg,38160.06,18862.39,9336.57
2019-08-22,75.78,12.93,68.48,96.18,Good,None,Pre-5G,-0.31,Good,Strasbourg,40764.72,22581.7,10261.1
2019-08-23,75.69,12.67,68.48,96.13,Moderate,None,Pre-5G,-0.05,Hub,Strasbourg,35980.46,21191.06,10728.16
2019-08-24,75.61,12.4,68.48,96.07,Good,None,Pre-5G,-0.65,Hub,Strasbourg,45929.75,24025.87,13845.09
2019-08-25,75.53,12.15,68.49,96.02,Moderate,None,Pre-5G,0.49,Hub,Strasbourg,42788.63,,13194.98
2019-08-26,75.45,11.89,68.49,95.97,Good,None,Pre-5G,,Hub,Strasbourg,40805.49,20128.95,10649.75
2019-08-27,75.37,11.65,68.49,95.92,Good,None,Pre-5G,0.87,Hub,Strasbourg,46985.49,16739.02,9750.45
2019-08-28,75.29,11.41,68.49,95.87,Moderate,None,Pre-5G,-0.56,Hub,Strasbourg,33369.91,19442.53,9540.01
2019-08-29,75.21,11.18,68.49,95.82,Moderate,None,Pre-5G,0.4,Hub,Strasbourg,30495.63,18649.98,11523.6
2019-08-30,75.14,10.97,68.5,95.77,Good,None,Pre-5G,-0.56,Poor,Strasbourg,49061.19,22345.13,12132.83
2019-08-31,75.07,10.76,68.5,95.73,Moderate,None,Pre-5G,-0.72,Limited,Strasbourg,39779.11,,
2019-09-01,75.0,10.57,68.5,95.68,Moderate,None,Pre-5G,0.46,Good,Strasbourg,45496.5,23186.49,8958.01
2019-09-02,74.93,10.39,68.5,95.64,Moderate,None,Pre-5G,0.33,Hub,Strasbourg,35383.7,16035.31,5168.65
2019-09-03,74.87,10.22,68.51,95.6,Good,None,Pre-5G,0.61,Hub,Strasbourg,30854.8,18153.89,10812.32
2019-09-04,74.8,10.07,68.51,95.56,Bad,None,Pre-5G,-0.98,Hub,Strasbourg,29330.73,13539.77,9599.62
2019-09-05,74.74,9.94,68.51,95.52,Moderate,None,Pre-5G,-0.34,Hub,Strasbourg,29055.85,14168.18,10334.98
2019-09-06,74.68,9.82,68.51,95.48,Moderate,None,Pre-5G,-0.49,Hub,Strasbourg,33314.41,18872.74,10661.77
2019-09-07,74.63,9.72,68.51,95.45,Moderate,None,Pre-5G,0.2,Good,Strasbourg,37034.5,23782.55,12294.78
2019-09-08,74.57,9.64,68.52,95.41,Good,None,Pre-5G,-0.18,Hub,Strasbourg,53868.76,23071.15,12957.07
2019-09-09,74.52,9.57,68.52,95.38,Moderate,None,Pre-5G,0.29,Good,Strasbourg,30590.62,14839.59,8705.5
2019-09-10,74.47,9.53,68.52,95.35,Good,Major Launch,Pre-5G,0.66,Hub,Strasbourg,49851.24,23447.8,11259.61
2019-09-11,74.42,9.5,68.52,95.32,Moderate,None,Pre-5G,-0.26,Hub,Strasbourg,33004.03,17604.65,9645.31
2019-09-12,74.37,9.49,68.52,95.29,Bad,None,Pre-5G,-0.65,Hub,Strasbourg,29697.49,14549.73,8952.91
2019-09-13,74.33,9.5,68.53,95.26,Bad,None,Pre-5G,0.12,Poor,Strasbourg,30935.39,17688.04,8848.05
2019-09-14,74.28,9.53,68.53,95.23,Moderate,None,Pre-5G,-0.53,Hub,Strasbourg,40926.19,23414.37,12378.35
2019-09-15,74.24,9.57,68.53,95.21,Bad,None,Pre-5G,-0.55,Hub,Strasbourg,41294.07,18222.06,11148.22
2019-09-16,74.21,9.64,68.53,95.18,Moderate,None,Pre-5G,0.59,Hub,Strasbourg,31943.78,15910.26,8444.63
2019-09-17,74.17,9.72,68.54,95.16,Moderate,None,Pre-5G,0.85,Good,Strasbourg,27523.51,13387.68,8589.05
2019-09-18,74.14,9.82,68.54,95.14,Bad,None,Pre-5G,-0.5,Poor,Strasbourg,24772.92,14998.96,8586.28
2019-09-19,74.11,9.94,68.54,95.12,Bad,None,Pre-5G,-0.11,Poor,Strasbourg,29491.47,14319.27,8105.39
2019-09-20,74.08,10.07,68.54,95.1,Bad,None,Pre-5G,-0.65,Hub,Strasbourg,30568.97,16009.85,8654.07
2019-09-21,74.05,10.22,68.54,95.09,Moderate,None,Pre-5G,-0.01,Hub,Strasbourg,38898.33,22582.47,
2019-09-22,74.03,10.39,68.55,95.07,Moderate,None,Pre-5G,0.19,Hub,Strasbourg,46951.03,18625.59,11222.57
2019-09-23,74.01,10.57,68.55,95.06,Moderate,None,Pre-5G,0.1,Good,Strasbourg,29222.53,16314.31,8840.02
2019-09-24,73.99,10.76,68.55,95.04,Moderate,None,Pre-5G,-0.47,Hub,Strasbourg,26333.38,13823.71,7518.71
2019-09-25,73.97,10.97,68.55,95.03,Moderate,None,Pre-5G,0.26,Hub,Strasbourg,28389.09,16098.5,9438.89
2019-09-26,73.95,11.18,68.56,95.02,Bad,None,Pre-5G,0.23,Hub,Strasbourg,25525.18,14732.41,8715.78
2019-09-27,73.94,11.41,68.56,95.02,Moderate,None,Pre-5G,0.26,Good,Strasbourg,32434.47,18299.83,10224.65
2019-09-28,73.93,11.65,68.56,95.01,Good,None,Pre-5G,0.13,Hub,Strasbourg,46888.7,23905.58,12969.16
2019-09-29,73.92,11.89,68.56,95.01,Moderate,None,Pre-5G,-0.32,Poor,Strasbourg,38357.97,23037.61,13540.51
2019-09-30,73.92,12.15,68.56,95.0,Moderate,None,Pre-5G,-0.05,Hub,Strasbourg,26324.12,13938.78,8315.97
2019-10-01,73.92,12.4,68.57,95.0,Moderate,None,Pre-5G,0.36,Limited,Strasbourg,28983.23,12324.9,7861.78
2019-10-02,73.91,12.67,68.57,95.0,Moderate,None,Pre-5G,-0.62,Good,Strasbourg,32060.12,16380.6,9787.16
2019-10-03,73.92,12.93,68.57,95.0,Moderate,None,Pre-5G,0.35,Good,Strasbourg,29654.31,18808.62,9419.06
2019-10-04,73.92,13.2,68.57,95.0,Moderate,None,Pre-5G,0.23,Hub,Strasbourg,33629.04,17547.47,9432.82
2019-10-05,73.93,13.47,68.58,95.01,Good,None,Pre-5G,-0.21,Good,Strasbourg,54223.36,21874.06,15438.3
2019-10-06,73.94,13.74,68.58,95.01,Bad,None,Pre-5G,1.02,Hub,Strasbourg,41527.07,19518.25,
2019-10-07,73.95,14.0,68.58,95.02,Moderate,None,Pre-5G,-0.28,Good,Strasbourg,31625.1,16025.23,11435.25
2019-10-08,73.96,14.26,68.58,95.03,Moderate,None,Pre-5G,0.45,Hub,Strasbourg,29020.67,12300.1,8632.54
2019-10-09,73.98,14.52,68.58,95.04,Moderate,None,Pre-5G,0.33,Poor,Strasbourg,30807.94,18347.56,
2019-10-10,73.99,14.77,68.59,95.05,Good,None,Pre-5G,-0.62,Poor,Strasbourg,,16056.15,10195.54
2019-10-11,74.02,15.02,68.59,95.06,Moderate,None,Pre-5G,0.36,Hub,Strasbourg,32778.54,16400.71,8126.11
2019-10-12,74.04,15.26,68.59,95.08,Moderate,None,Pre-5G,-0.01,Hub,Strasbourg,43060.55,19936.43,11398.6
2019-10-13,74.06,15.48,68.59,95.09,Bad,None,Pre-5G,1.19,Hub,Strasbourg,34266.46,21056.35,10134.16
2019-10-14,74.09,15.7,68.6,95.11,Good,None,Pre-5G,0.56,Hub,Strasbourg,34392.34,15170.76,9171.0
2019-10-15,74.12,15.91,68.6,95.13,Moderate,None,Pre-5G,0.16,Hub,Strasbourg,28859.13,11991.91,6906.76
2019-10-16,74.15,16.1,68.6,95.15,Moderate,None,Pre-5G,0.74,Hub,Strasbourg,34645.94,15268.35,9834.44
2019-10-17,74.19,16.28,68.6,95.17,Moderate,None,Pre-5G,-0.35,Hub,Strasbourg,33464.3,17818.01,8949.85
2019-10-18,74.22,16.44,68.6,95.19,Bad,None,Pre-5G,-1.15,Hub,Strasbourg,24932.89,15185.69,7474.69
2019-10-19,74.26,16.59,68.61,95.22,Good,None,Pre-5G,-0.1,Hub,Strasbourg,38281.54,21131.63,
2019-10-20,74.31,16.73,68.61,95.24,Moderate,None,,0.15,Hub,Strasbourg,39830.63,19587.25,12096.06
2019-10-21,74.35,16.84,68.61,95.27,Bad,None,Pre-5G,-0.09,Hub,Strasbourg,26279.43,11088.46,7246.05
2019-10-22,74.4,16.95,68.61,95.3,Bad,None,Pre-5G,0.17,Hub,Strasbourg,22992.31,10916.74,7358.65
2019-10-23,74.44,17.03,68.61,95.33,Bad,None,Pre-5G,-0.37,Hub,Strasbourg,28963.5,15142.72,9677.54
2019-10-24,74.49,17.09,68.62,95.36,Bad,None,Pre-5G,-0.51,Hub,Strasbourg,29877.77,14240.11,7903.36
2019-10-25,74.55,17.14,68.62,95.4,Moderate,None,Pre-5G,0.5,Poor,Strasbourg,32806.47,17441.55,10464.96
2019-10-26,74.6,17.17,68.62,95.43,Bad,None,Pre-5G,1.47,Hub,Strasbourg,45881.25,,10730.29
2019-10-27,74.66,17.18,68.62,95.46,Moderate,None,Pre-5G,-0.33,Hub,Strasbourg,43363.82,24780.6,15788.54
2019-10-28,74.72,17.17,68.63,95.5,Good,None,Pre-5G,0.48,Good,Strasbourg,,13653.31,11679.25
2019-10-29,74.78,17.14,68.63,95.54,Moderate,None,Pre-5G,-0.77,Limited,Strasbourg,26018.87,15999.57,9024.12
2019-10-30,74.85,17.09,68.63,95.58,Moderate,None,Pre-5G,-0.67,Hub,Strasbourg,33017.08,15664.69,8556.26
2019-10-31,74.91,17.03,68.63,95.62,Good,None,Pre-5G,0.15,Hub,Strasbourg,42295.19,19874.5,12578.18
2019-11-01,,16.95,68.63,95.66,Bad,None,Pre-5G,-0.0,Hub,Strasbourg,,17419.03,8294.06
2019-11-02,75.05,16.84,68.64,95.71,Bad,None,Pre-5G,0.06,Limited,Strasbourg,39482.7,,11994.8
2019-11-03,75.12,16.73,68.64,95.75,Moderate,None,Pre-5G,-0.19,Hub,Strasbourg,41600.48,25479.26,12604.46
2019-11-04,75.2,16.59,68.64,95.8,Moderate,None,Pre-5G,-0.04,Hub,Strasbourg,29000.41,12191.22,8588.64
2019-11-05,75.27,16.44,68.64,95.84,Bad,None,Pre-5G,0.3,Poor,Strasbourg,25334.65,13500.01,7166.94
2019-11-06,75.35,16.28,68.65,95.89,Moderate,None,Pre-5G,-0.33,Poor,Strasbourg,33464.19,21002.5,9476.89
2019-11-07,75.43,16.1,68.65,95.94,Good,None,Pre-5G,-0.61,Good,Strasbourg,40425.64,16916.57,12834.41
2019-11-08,75.52,15.91,68.65,95.99,Moderate,None,Pre-5G,-0.04,Hub,Strasbourg,36807.6,17983.31,9483.47
2019-11-09,75.6,15.7,68.65,96.05,Moderate,None,Pre-5G,0.06,Hub,Strasbourg,44849.29,22087.85,12727.7
2019-11-10,75.69,15.48,68.65,96.1,Moderate,None,Pre-5G,-0.16,Hub,Strasbourg,,22012.69,
2019-11-11,75.77,15.26,68.66,96.15,Bad,,Pre-5G,-1.32,Hub,Strasbourg,29119.82,13256.58,7920.04
2019-11-12,75.86,15.02,68.66,96.21,Moderate,None,Pre-5G,0.88,Hub,Strasbourg,29446.44,15807.05,8295.44
2019-11-13,75.96,14.77,68.66,96.27,Moderate,None,Pre-5G,-0.74,Hub,Strasbourg,40435.73,19066.14,11017.08
2019-11-14,76.05,14.52,68.66,96.32,Bad,None,,0.65,Good,Strasbourg,29760.22,18439.72,9593.23
2019-11-15,76.15,14.26,68.67,96.38,Bad,None,Pre-5G,-0.19,Good,Strasbourg,39118.98,18900.56,10998.64
2019-11-16,76.24,14.0,68.67,96.44,Bad,None,Pre-5G,-0.15,Poor,Strasbourg,38167.26,18875.87,12697.65
2019-11-17,76.34,13.74,68.67,96.5,Moderate,None,Pre-5G,-0.19,Hub,Strasbourg,42877.54,23788.75,13590.48
2019-11-18,76.44,13.47,68.67,96.56,Moderate,None,Pre-5G,-0.03,Hub,Strasbourg,31949.96,17881.32,9497.86
2019-11-19,76.55,13.2,68.67,96.63,Bad,None,Pre-5G,-0.73,Hub,Strasbourg,25356.44,13727.3,8757.89
2019-11-20,76.65,12.93,68.68,96.69,Moderate,None,Pre-5G,0.03,Good,Strasbourg,,33528.32,12593.3
2019-11-21,76.76,12.67,68.68,96.76,Good,None,Pre-5G,0.4,,Strasbourg,36868.24,42216.22,13155.94
2019-11-22,76.87,12.4,68.68,96.82,Moderate,None,Pre-5G,0.08,Hub,Strasbourg,42938.4,19917.83,12173.12
2019-11-23,76.98,12.15,68.68,96.89,Moderate,None,Pre-5G,-0.74,Hub,Strasbourg,,,14226.9
2019-11-24,77.09,11.89,68.69,96.96,Good,None,Pre-5G,0.18,Limited,Strasbourg,62246.84,31158.9,13059.57
2019-11-25,77.2,11.65,68.69,97.03,Moderate,None,Pre-5G,-0.02,Limited,Strasbourg,35083.55,16496.26,9951.51
2019-11-26,77.31,11.41,68.69,,Good,None,Pre-5G,-0.57,Hub,Strasbourg,32326.42,19084.48,12636.51
2019-11-27,77.43,11.18,68.69,97.17,Good,None,Pre-5G,0.63,Poor,Strasbourg,34591.0,21805.95,15199.29
2019-11-28,77.55,10.97,68.69,97.24,Moderate,None,Pre-5G,-0.44,Hub,Strasbourg,39863.24,20404.88,11201.27
2019-11-29,77.66,10.76,68.7,97.31,Good,None,Pre-5G,1.25,Hub,Strasbourg,46080.8,21980.42,10683.95
2019-11-30,77.78,10.57,68.7,97.38,Moderate,None,Pre-5G,0.53,Hub,Strasbourg,45833.05,23136.47,13250.47
2019-12-01,77.9,10.39,68.7,97.46,Bad,None,Pre-5G,0.19,Poor,Strasbourg,42437.03,17705.29,11815.25
2019-12-02,78.03,10.22,68.7,97.53,Bad,None,Pre-5G,0.48,Hub,Strasbourg,34286.16,15981.91,8549.85
2019-12-03,78.15,10.07,68.7,97.61,Bad,None,Pre-5G,-0.22,Hub,Strasbourg,25281.22,15445.17,8057.02
2019-12-04,78.28,9.94,68.71,97.68,Bad,None,Pre-5G,0.11,Hub,Strasbourg,35385.54,15469.71,10820.25
2019-12-05,78.4,9.82,68.71,97.76,Bad,None,Pre-5G,0.05,Hub,Strasbourg,39177.82,17786.92,8563.55
2019-12-06,78.53,9.72,68.71,97.84,Moderate,None,Pre-5G,-0.22,Limited,Strasbourg,44937.39,20518.7,11967.31
2019-12-07,78.66,9.64,68.71,97.91,Bad,None,Pre-5G,0.54,Good,Strasbourg,46979.49,,12362.52
2019-12-08,78.79,9.57,68.72,97.99,Moderate,None,Pre-5G,-0.97,Hub,Strasbourg,46737.21,21546.1,13637.72
2019-12-09,78.92,9.53,68.72,98.07,Good,None,Pre-5G,0.21,Hub,Strasbourg,47339.06,22706.27,11144.06
2019-12-10,79.05,9.5,68.72,98.15,Good,None,Pre-5G,-0.83,Hub,Strasbourg,48971.28,18679.35,9405.86
2019-12-11,79.18,9.49,68.72,98.23,Moderate,None,Pre-5G,0.22,Hub,Strasbourg,44564.31,19375.31,11153.83
2019-12-12,79.32,9.5,68.72,98.31,Bad,None,Pre-5G,0.58,Hub,Strasbourg,,18411.46,10040.18
2019-12-13,79.45,9.53,68.73,98.39,Bad,None,Pre-5G,1.14,Limited,Strasbourg,40928.11,16124.83,9860.63
2019-12-14,79.59,9.57,68.73,98.48,Good,None,Pre-5G,0.11,Hub,Strasbourg,54543.11,23607.78,16497.1
2019-12-15,79.72,,68.73,98.56,Bad,None,Pre-5G,-0.16,Hub,Strasbourg,41590.89,,11472.25
2019-12-16,79.86,9.72,68.73,98.64,Good,None,Pre-5G,0.15,Limited,Strasbourg,44168.52,24663.48,10569.21
2019-12-17,80.0,9.82,68.74,98.72,Bad,,Pre-5G,-0.88,Hub,Strasbourg,36388.25,14166.82,8064.37
2019-12-18,80.13,9.94,68.74,98.81,Bad,None,Pre-5G,0.65,Hub,Strasbourg,32763.67,18888.85,11908.99
2019-12-19,80.27,10.07,68.74,98.89,Good,None,Pre-5G,0.78,Hub,Strasbourg,46747.46,22118.69,14657.78
2019-12-20,80.41,10.22,68.74,98.97,Bad,None,Pre-5G,0.41,Good,Strasbourg,40241.22,18916.48,11741.81
2019-12-21,80.55,10.39,,99.06,Good,None,Pre-5G,1.04,Hub,Strasbourg,61879.63,29156.76,16309.47
2019-12-22,80.69,10.57,68.75,99.14,Moderate,None,Pre-5G,-0.59,Hub,Strasbourg,52663.06,26770.85,14684.59
2019-12-23,80.84,10.76,68.75,99.23,Bad,None,Pre-5G,-0.07,Poor,Strasbourg,34175.26,15624.43,11714.87
2019-12-24,80.98,,68.75,99.31,Bad,None,Pre-5G,-0.31,Good,Strasbourg,36651.9,,10096.58
